Run ID,Num Neurons,Embedding Size,Learning Rate,Num Heads,ROC-AUC,Precision,Recall,F1,#Edges in GT,#Predicted edges,Top 20% overlap,#Overlapping edges,Model
318b2b4f-34c6-4eda-88f7-cf5ef865202f,32,64,5.6287227143464944e-05,6,0.5154203482328482,0.0228240504173054,0.5153846153846153,0.04371228184635459,260,5871,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=6)
  (gat2): GATConv(192, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
cd51002b-8255-4421-bc46-b1370f0fa95c,64,16,2.550535649903136e-05,2,0.4901962058212058,0.02066929133858268,0.4846153846153846,0.039647577092511016,260,6096,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=2)
  (gat2): GATConv(128, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
6879fc72-d74e-4e66-9423-5f410f925127,1024,32,0.0017227471041826566,4,0.6047102390852391,0.032525378081624194,0.6038461538461538,0.06172596815411834,260,4827,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 1024, heads=4)
  (gat2): GATConv(4096, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
2814f274-36e4-46ed-95e5-d35e5aee5b0c,32,64,0.0003451118805332095,12,0.5095309251559252,0.022288261515601784,0.5192307692307693,0.0427418078201678,260,6057,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=12)
  (gat2): GATConv(384, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
e30108d4-c438-4aa7-a2e7-b83c72648539,1024,8,1.4018791996643203e-05,2,0.5143483627858627,0.02269715043074884,0.5269230769230769,0.04351969504447268,260,6036,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 1024, heads=2)
  (gat2): GATConv(2048, 8, heads=1)
  (decoder): Linear(in_features=8, out_features=12100, bias=True)
)"
3d9a0f27-7aa8-4c10-8a94-53dd7a01fe97,256,64,0.0008345054134492228,16,0.5690131237006236,0.02811320754716981,0.573076923076923,0.053597122302158275,260,5300,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 256, heads=16)
  (gat2): GATConv(4096, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
7b0821aa-fc4b-4fdd-a249-9fad20c5e8d6,128,32,0.009128928743654514,4,0.7253053534303535,0.05506736965436438,0.7230769230769231,0.10234077299945564,260,3414,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=4)
  (gat2): GATConv(512, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
f99a2f3a-fca9-4732-b878-aecdad538468,128,32,0.009865982553580482,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=4)
  (gat2): GATConv(512, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
af16c45b-8635-4f4d-8907-14b6f3cac939,128,32,0.00764294910981997,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=4)
  (gat2): GATConv(512, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
3ec5dd9c-9e95-403f-9d20-7d0a3940107b,128,32,0.008924997125810295,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=4)
  (gat2): GATConv(512, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
da773130-01cc-4baf-a2f8-4ce2aca788a0,128,32,0.0038938202770884673,14,0.7115319646569647,0.05177265053460889,0.7076923076923077,0.09648662821185107,260,3554,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=14)
  (gat2): GATConv(1792, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
747410d9-2d7e-4a7f-99ea-f14bdc382c45,128,128,0.002822847842127861,10,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=10)
  (gat2): GATConv(1280, 128, heads=1)
  (decoder): Linear(in_features=128, out_features=12100, bias=True)
)"
e4de4731-50e0-4508-8f6b-c15f5cf149a6,128,8,0.004440753313078936,8,0.72429183991684,0.054682955206515414,0.7230769230769231,0.10167658193618172,260,3438,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=8)
  (gat2): GATConv(1024, 8, heads=1)
  (decoder): Linear(in_features=8, out_features=12100, bias=True)
)"
3f7c5667-e700-4c4d-b234-45834ab30cf9,512,32,0.0019905169731968078,4,0.6842223232848232,0.045110887096774195,0.6884615384615385,0.0846736045411542,260,3968,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 512, heads=4)
  (gat2): GATConv(2048, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
3cb4df14-fe90-4029-ada6-a2464dfb894a,128,16,2.2741781665918686e-05,12,0.48729859667359676,0.0204149377593361,0.47307692307692306,0.03914081145584725,260,6025,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=12)
  (gat2): GATConv(1536, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
a5601f65-712d-4d87-b125-6f39385316b7,64,128,0.004182001729086492,14,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=14)
  (gat2): GATConv(896, 128, heads=1)
  (decoder): Linear(in_features=128, out_features=12100, bias=True)
)"
d9a4baec-1b1d-482a-b163-ae95878c1d60,64,16,0.0008158437455905973,2,0.5633088617463617,0.027517783601647323,0.5653846153846154,0.052481256694037845,260,5342,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=2)
  (gat2): GATConv(128, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
c4267d76-a3c5-4a02-b5c4-e45b2e0fcce4,64,16,2.91685734182038e-05,8,0.5149623180873181,0.022742254449571522,0.5307692307692308,0.04361567635903919,260,6068,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=8)
  (gat2): GATConv(512, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
1b55912a-41cd-4548-b649-3558bfce0618,32,128,0.0005837670636368756,4,0.7209102130977132,0.05430656934306569,0.7153846153846154,0.10094979647218454,260,3425,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=4)
  (gat2): GATConv(128, 128, heads=1)
  (decoder): Linear(in_features=128, out_features=12100, bias=True)
)"
ab0bf169-4e06-4e6b-8b4e-3d818a70177f,32,64,0.00010853045223236429,8,0.4897219334719335,0.02059025394646534,0.46153846153846156,0.03942181340341656,260,5828,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=8)
  (gat2): GATConv(256, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
4d3070b7-9098-4dd2-b700-60cac9f9ceb1,64,16,0.002769324409534769,14,0.7255165020790021,0.0551481372836609,0.7230769230769231,0.10248023984736986,260,3409,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=14)
  (gat2): GATConv(896, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
4767a260-f35a-467a-9335-1aec8bedc97d,32,128,8.08873687595963e-05,2,0.5387214137214137,0.024977856510186004,0.5423076923076923,0.04775613886536833,260,5645,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=2)
  (gat2): GATConv(64, 128, heads=1)
  (decoder): Linear(in_features=128, out_features=12100, bias=True)
)"
d6cb3c0f-bee5-43f7-829d-ba4c0c897ef5,32,8,9.001158000148655e-05,10,0.5165897869022869,0.022876892692560897,0.5346153846153846,0.043876262626262624,260,6076,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=10)
  (gat2): GATConv(320, 8, heads=1)
  (decoder): Linear(in_features=8, out_features=12100, bias=True)
)"
6aa3f773-6072-4af5-9d60-722262a3b684,128,16,0.005067066038602742,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=4)
  (gat2): GATConv(512, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
5a805237-e896-432f-a527-3f81ae31f159,64,32,0.001836579239121146,6,0.6695361226611226,0.0431077694235589,0.6615384615384615,0.08094117647058824,260,3990,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=6)
  (gat2): GATConv(384, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
11a187c9-e292-4537-8023-bba2c3a1d03d,32,32,2.6491977076820667e-05,4,0.4969367203742204,0.021231073074391045,0.49615384615384617,0.04071969696969697,260,6076,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=4)
  (gat2): GATConv(128, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
383ddd9c-fc9a-4386-93f4-6285a21fef63,64,16,0.006532389965049117,2,0.7255165020790021,0.0551481372836609,0.7230769230769231,0.10248023984736986,260,3409,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=2)
  (gat2): GATConv(128, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
53ca8d26-cec4-498c-abb5-3bccf13ffead,32,32,0.003051286885888219,16,0.6679346413721413,0.04222276146566367,0.6692307692307692,0.07943391919653048,260,4121,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=16)
  (gat2): GATConv(512, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
491d83e1-32a6-42e9-b579-86c925d3c3d2,128,64,0.009215939316568089,2,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=2)
  (gat2): GATConv(256, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
326d26a6-e4c9-4b7b-b369-b4acab8c2251,32,128,3.795774606342286e-05,2,0.5189773908523908,0.0230794592812397,0.5384615384615384,0.044261776794182736,260,6066,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=2)
  (gat2): GATConv(64, 128, heads=1)
  (decoder): Linear(in_features=128, out_features=12100, bias=True)
)"
477a8c97-ec1a-49e4-9308-7b10c22455bf,64,16,0.007118191701625566,8,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=8)
  (gat2): GATConv(512, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
1c7c7df4-8c4c-4917-a1a3-957b7a850e4d,64,32,9.551040634115278e-05,8,0.4859472453222453,0.02030708271421496,0.47307692307692306,0.03894253601393066,260,6057,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=8)
  (gat2): GATConv(512, 32, heads=1)
  (decoder): Linear(in_features=32, out_features=12100, bias=True)
)"
7d942826-37d5-41f8-8d0a-a6fc39f557ca,64,8,0.009982822883625063,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=4)
  (gat2): GATConv(256, 8, heads=1)
  (decoder): Linear(in_features=8, out_features=12100, bias=True)
)"
ce8d5b64-683d-4a71-82c8-a9135a1fbdf9,32,128,0.001403487826031255,2,0.7179963617463618,0.05323411562678878,0.7153846153846154,0.09909429941395845,260,3494,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 32, heads=2)
  (gat2): GATConv(64, 128, heads=1)
  (decoder): Linear(in_features=128, out_features=12100, bias=True)
)"
e54f5985-7366-4a71-a820-b64c70450eb3,64,64,0.00031446249590072267,8,0.5804866164241165,0.029272001520623456,0.5923076923076923,0.0557869951095816,260,5261,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=8)
  (gat2): GATConv(512, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
38d67891-a28c-4d07-9641-06aab828b779,128,16,0.0006665006964309794,16,0.578154235966736,0.029382568989477865,0.5692307692307692,0.055880687181423444,260,5037,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=16)
  (gat2): GATConv(2048, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
6fbeb3f7-7238-4378-a57a-47d45ac46f48,128,64,0.0024040263304705564,2,0.7195393711018712,0.0533675799086758,0.7192307692307692,0.09936238044633369,260,3504,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=2)
  (gat2): GATConv(256, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
76fd16d3-4ca8-4f31-8bb9-dc88d91776bc,128,16,0.004582927172919843,2,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=2)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
b26d453f-e0f2-4a90-bcc8-949f75e018ce,128,64,0.0007732625205658782,2,0.4875324844074844,0.02044180679195516,0.47692307692307695,0.03920328801770471,260,6066,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=2)
  (gat2): GATConv(256, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
238d8696-86c8-47f9-8848-f07f23b4011a,64,8,0.00016207800652177852,2,0.5278034043659043,0.023903022024927438,0.5384615384615384,0.045774072257642635,260,5857,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=2)
  (gat2): GATConv(128, 8, heads=1)
  (decoder): Linear(in_features=8, out_features=12100, bias=True)
)"
9a34281c-d822-4cb8-ba0c-6a27740f167e,128,64,1.1027410878989254e-05,2,0.48854274948024956,0.02050764834425954,0.46923076923076923,0.03929779352552746,260,5949,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=2)
  (gat2): GATConv(256, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
bb1c561c-344b-4ec7-80b9-016622c7c928,64,16,0.0015113597210185332,2,0.596439708939709,0.030908043770397388,0.6192307692307693,0.058877308465898705,260,5209,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=2)
  (gat2): GATConv(128, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
6983a6eb-7b6d-45bc-b34e-c4cfaa60c865,128,64,0.0052939193792107195,4,0.7254320426195426,0.05511580181764878,0.7230769230769231,0.10242440751838736,260,3411,0,0,"GAT_VGAE(
  (gat1): GATConv(110, 128, heads=4)
  (gat2): GATConv(512, 64, heads=1)
  (decoder): Linear(in_features=64, out_features=12100, bias=True)
)"
d9c95fab-cd39-462e-ad71-c816bb3d7266,64,16,0.005,4,0.6909141112266112,0.047302684028700505,0.6846153846153846,0.08849117573949788,260,3763,132,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
a666219b-235d-4f3f-a50c-8109fb4f04e0,64,16,0.005,4,0.7037422037422039,0.0488771466314399,0.7115384615384616,0.09147095179233622,260,3785,131,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
25bcc729-51e8-43d0-b3d9-e9bebf4f8d28,64,16,0.005,4,0.7123765592515593,0.0520656479909451,0.7076923076923077,0.09699525566684239,260,3534,127,[0 0 0 ... 0 1 0],"GAT_VGAE(
  (gat1): GATConv(110, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
f2d6aa4a-8b03-412b-971a-e252c12a9e83,64,16,0.005,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,139,[0 0 0 ... 1 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
e6fc8830-5487-46c7-a991-84c92142a996,64,16,0.005,4,0.49652399137796416,0.010800152783656277,0.5780110497237569,0.021204106243476323,9050,484345,1759,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(758, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=828100, bias=True)
)"
de354c2e-be0a-421a-bb8d-9161c907b73a,64,16,0.005,4,0.5001275396202514,0.010932479135107446,0.7169060773480663,0.021536536262408486,9050,593461,1912,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(758, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=828100, bias=True)
)"
70afc223-715b-45e8-8aac-6f1fe69cde37,64,16,0.005,4,0.5200428794178794,0.023272090988626423,0.5115384615384615,0.04451882845188285,260,5715,25,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
ba6428d8-4f4b-457c-b1bb-a883891a3034,64,16,0.005,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,134,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
b7f41258-5170-4144-8008-a70658a49043,64,16,0.005,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,129,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
e3acc3ba-7b27-46aa-b945-e7e006ec5612,64,16,0.005,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,137,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
d876f637-7ec1-4820-be2c-9a1ea321f240,64,16,0.005,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,138,[1 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
ddcb9f48-d386-462c-ab34-cd92f7709632,64,16,0.005,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,136,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (mu_net): Linear(in_features=16, out_features=16, bias=True)
  (log_var_net): Linear(in_features=16, out_features=16, bias=True)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
c029b097-1b63-40df-9bcc-06baeaa30876,64,16,0.005,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,147,[0 0 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (mu_net): Linear(in_features=16, out_features=16, bias=True)
  (log_var_net): Linear(in_features=16, out_features=16, bias=True)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
989252b0-2dd5-4196-a567-5cac66a1a1f4,64,16,0.005,4,0.7254742723492724,0.05513196480938416,0.7230769230769231,0.10245231607629428,260,3410,130,[1 1 0 ... 0 0 0],"GAT_VGAE(
  (gat1): GATConv(1000, 64, heads=4)
  (gat2): GATConv(256, 16, heads=1)
  (mu_net): Linear(in_features=16, out_features=16, bias=True)
  (log_var_net): Linear(in_features=16, out_features=16, bias=True)
  (decoder): Linear(in_features=16, out_features=12100, bias=True)
)"
